Product Name,Category,Product Image File - 1,Product Image File - 2,Product Description,Cost Price
Teardrop Crystal Rhinestone Trim Evening Earrings ,JEWELRY;EARRING/EVENING,images/20200210/EVE72-10540-@CL-RD@06X14@475369@350@01.jpg,,"Style No : 475369 Color : Clear, Rhodium  Size : 0.6"" x 1.4"" Post Back Teardrop Crystal Rhinestone Trim Evening Earrings",3.50
Oval Crystal Evening Stud Earrings,JEWELRY;EARRING/STUD,images/20200211/SE0237-@3U@04X05@475472@175@01.jpg,,"Style No : 475472 Color : Purple , Silver  Size : 0.4"" x 0.5"" Post Back Oval Crystal Evening Stud Earrings",1.75
"Faux Leather Chain Open Circle Hoop Earrings 
",JEWELRY;EARRING/FASHION,images/20200208/FE8070-@TAN@175L@475194@350@015.jpg,,"Style No : 475194 Color : Tan, Worn Gold  Size : 1.75"" L  Post Back Lead and Nickel Compliant Faux Leather Chain Open Circle Hoop Earrings",3.50
Rope Metal Knot Dangle Earrings ,JEWELRY;EARRING/METAL,images/20200208/ME8063-@WS@15X25@475190@350@015.jpg,,"Style No : 475190 Color : Worn Silver  Size : 1.5"" x 2.5"" Post Back Lead and Nickel Compliant Rope Metal Knot Dangle Earrings",3.50
Antique Pattern Burnished Metal Bar Dangle Earrings,JEWELRY;EARRING/METAL,images/20200210/ME1294-@CB@08X325@475317@450@015.jpg,,"Style No : 475317 Color : Copper Burnished  Size : 0.8"" X 3.25""  Post Back Lead and Nickel Compliant Antique Pattern Burnished Metal Bar Dangle Earrings",4.50
Antique Pattern Burnished Metal Bar Dangle Earrings,JEWELRY;EARRING/METAL,images/20200210/ME1294-@PT@08X325@475319@450@015.jpg,,"Style No : 475319 Color : Patina Verdigris  Size : 0.8"" X 3.25""  Post Back Lead and Nickel Compliant Antique Pattern Burnished Metal Bar Dangle Earrings",4.50
Antique Pattern Burnished Metal Bar Dangle Earrings,JEWELRY;EARRING/METAL,images/20200210/ME1294-@SB@08X325@475320@450@015.jpg,,"Style No : 475320 Color : Silver Burnished  Size : 0.8"" X 3.25""  Post Back Lead and Nickel Compliant Antique Pattern Burnished Metal Bar Dangle Earrings",4.50
Antique Pattern Burnished Metal Dangle Earrings,JEWELRY;EARRING/METAL,images/20200210/ME1292-@CB@125X32@475313@450@015.jpg,,"Style No : 475313 Color : Copper Burnished  Size : 1.25"" X 3.2""  Post Back Lead and Nickel Compliant Antique Pattern Burnished Metal Dangle Earrings",4.50
Antique Pattern Burnished Metal Dangle Earrings,JEWELRY;EARRING/METAL,images/20200210/ME1292-@PT@125X32@475315@450@015.jpg,,"Style No : 475315 Color : Patina Verdigris  Size : 1.25"" X 3.2""  Post Back Lead and Nickel Compliant Antique Pattern Burnished Metal Dangle Earrings",4.50
Burnished Metal Horse Earrings,JEWELRY;EARRING/METAL,images/20200210/ME1287-@CB@125X3@475308@450@015.jpg,,"Style No : 475308 Color : Copper Burnished Theme : Animal  Size : 1.25"" X 3""  Post Back Lead and Nickel Compliant Burnished Metal Horse Earrings",4.50
Burnished Metal Horse Earrings,JEWELRY;EARRING/METAL,images/20200210/ME1287-@PT@125X3@475310@450@015.jpg,,"Style No : 475310 Color : Patina Verdigris Theme : Animal  Size : 1.25"" X 3""  Post Back Lead and Nickel Compliant Burnished Metal Horse Earrings",4.50
Burnished Metal Horse Earrings ,JEWELRY;EARRING/METAL,images/20200210/ME1287-@SB@125X3@475312@450@015.jpg,,"Style No : 475312 Color : Silver Burnished Theme : Animal  Size : 1.25"" X 3""  Post Back Lead and Nickel Compliant Burnished Metal Horse Earrings",4.50
Textured Metal Multi Colored Leaf Earrings,JEWELRY;EARRING/FASHION,images/20200208/FE4375-@RH-PP@05X225@475221@425@01-.jpg,,"Style No : 475221 Color : Multi, Purple , Rhodium Theme : Flower & Leaf  Size : 0.5"" x 2.25""  Fish Hook Back Lead and Nickel Compliant Textured Metal Multi Colored Leaf Earrings",4.25
Textured Metal Multi Colored Leaf Earrings,JEWELRY;EARRING/FASHION,images/20200208/FE4376-@RH-BL@05X225@475222@425@01-.jpg,,"Style No : 475222 Color : Blue, Multi, Rhodium Theme : Flower & Leaf  Size : 0.5"" x 2.25""  Fish Hook Back Lead and Nickel Compliant Textured Metal Multi Colored Leaf Earrings",4.25
Textured Metal Cross Colored Leaf Earrings,JEWELRY;EARRING/FASHION,images/20200208/FE4372-@RH-BL@075X3@475218@425@01.jpg,,"Style No : 475218 Color : Blue, Multi, Rhodium Theme : Cross, Flower & Leaf, Religious  Size : 0.75"" x 3""  Fish Hook Back Lead and Nickel Compliant Textured Metal Cross Colored Leaf Earrings",4.25
Textured Metal Cross Colored Leaf Earrings,JEWELRY;EARRING/FASHION,images/20200208/FE4373-@RH-BL@075X3@475219@425@01.jpg,,"Style No : 475219 Color : Blue, Multi, Rhodium Theme : Cross, Flower & Leaf, Religious  Size : 0.75"" x 3""  Fish Hook Back Lead and Nickel Compliant Textured Metal Cross Colored Leaf Earrings",4.25
Textured Metal Cross Colored Leaf Earrings,JEWELRY;EARRING/FASHION,images/20200208/FE4374-@RH-BR@075X3@475220@425@01.jpg,,"Style No : 475220 Color : Brown, Rhodium Theme : Cross, Flower & Leaf, Religious  Size : 0.75"" x 3""  Fish Hook Back Lead and Nickel Compliant Textured Metal Cross Colored Leaf Earrings",4.25
Heart Pearl Cluster Drop Earrings,POPULAR & BEST SELLER;SEASONAL TREND/VALENTINE'S,images/20200208/PE3155-@GD-CR@075X225@475228@350@015.jpg,,"Style No : 475228 Color : Cream, Gold Theme : Heart, Pearl  Size : 0.75"" x 2.25""  Post Back Lead and Nickel Compliant Heart Pearl Cluster Drop Earrings",3.50
Cz Cubic Zirconia Long Evening Earrings,JEWELRY;EARRING/EVENING,images/20200210/EVE72-10616-@CL-RD@CZ-05X4@475366@350@01.jpg,,"Style No : 475366 Color : Clear, Rhodium  Size : 0.5"" x 4""  Post Back CZ Cubic Zirconia  CZ Cubic Zirconia Long Evening Earrings",3.50
Cz Cubic Zirconia Long Evening Earrings,JEWELRY;EARRING/EVENING,images/20200210/EVE72-10616-@CL-GD@CZ-05X4@475368@350@01.jpg,,"Style No : 475368 Color : Clear, Gold  Size : 0.5"" x 4""  Post Back CZ Cubic Zirconia  CZ Cubic Zirconia Long Evening Earrings",3.50
Pearl Accented Circle Dangle Earrings,JEWELRY;EARRING/PEARL,images/20200206/PE3140-@RD-WHT@2X3@475071@375@015.jpg,,"Style No : 475071 Color : Rhodium, White Theme : Pearl  Size : 2"" x 3""  Fish Hook Back Lead and Nickel Compliant Pearl Accented Circle Dangle Earrings",3.75
Snake Crystal Textured Metal Drop Earrings,JEWELRY;EARRING/METAL W/ STONE,images/20200206/MSE3063-@GD-CLR@06X325@475085@475@015.jpg,,"Style No : 475085 Color : Clear, Gold Theme : Reptile  Size : 0.6"" x 3.25""  Post Back Lead and Nickel Compliant Snake Crystal Textured Metal Drop Earrings",4.75
Snake Crystal Textured Metal Drop Earrings,JEWELRY;EARRING/METAL W/ STONE,images/20200206/MSE3062-@GD-CLR@06X325@475084@450@015.jpg,,"Style No : 475084 Color : Clear, Gold Theme : Reptile  Size : 0.6"" x 3.25""  Post Back Lead and Nickel Compliant Snake Crystal Textured Metal Drop Earrings",4.50
Snake Crystal Textured Metal Drop Earrings,JEWELRY;EARRING/METAL W/ STONE,images/20200206/MSE3058-@GD-CLR@06X325@475083@425@015.jpg,,"Style No : 475083 Color : Clear, Gold Theme : Reptile  Size : 0.6"" x 3.25""  Post Back Lead and Nickel Compliant Snake Crystal Textured Metal Drop Earrings",4.25
"Cubic Zirconia Teardrop Crystal Stud Evening Earrings   
",JEWELRY;EARRING/STUD,images/20200210/SE77-10428-@CL-SI-GD@CZ-05X06@475359@300@01.jpg,,"Style No : 475359 Color : Clear, Gold, Siam  Size : 0.5"" x 0.6"" Post Back CZ Cubic Zirconia  Cubic Zirconia Teardrop Crystal Stud Evening Earrings",3.00
"Cubic Zirconia Teardrop Crystal Stud Evening Earrings   
",JEWELRY;EARRING/STUD,images/20200210/SE77-10428-@CL-AM-GD@CZ-05X06@475360@300@01.jpg,,"Style No : 475360 Color : Amethyst , Clear, Gold  Size : 0.5"" x 0.6"" Post Back CZ Cubic Zirconia  Cubic Zirconia Teardrop Crystal Stud Evening Earrings",3.00
Turquoise Howlite Antique Metal Dangle Earrings ,JEWELRY;EARRING/FASHION,images/20200210/FE1261-@SB-WTQ@125X26@475306@425@015.jpg,,"Style No : 475306 Color : Howlite, Silver Burnished, Turquoise, White  Size : 1.25"" X 2.6""  Post Back Lead and Nickel Compliant Turquoise Howlite Antique Metal Dangle Earrings",4.25
"
Turquoise Howlite Antique Metal Dangle Earrings ",JEWELRY;EARRING/FASHION,images/20200210/FE1258-@SB-WTQ@125X25@475302@425@015.jpg,,"Style No : 475302 Color : Howlite, Silver Burnished, Turquoise, White  Size : 1.25"" X 2.5""  Post Back Lead and Nickel Compliant Turquoise Howlite Antique Metal Dangle Earrings",4.25
Turquoise Howlite Antique Metal Dangle Earrings ,JEWELRY;EARRING/FASHION,images/20200210/FE1254-@SB-WTQ@1X26@475299@425@015.jpg,,"Style No : 475299 Color : Howlite, Silver Burnished, Turquoise, White  Size : 1"" X 2.6""  Post Back Lead and Nickel Compliant Turquoise Howlite Antique Metal Dangle Earrings",4.25
Turquoise Howlite Antique Metal Dangle Earrings ,JEWELRY;EARRING/FASHION,images/20200210/FE1253-@SB-WTQ@1X26@475298@425@015.jpg,,"Style No : 475298 Color : Howlite, Silver Burnished, Turquoise, White  Size : 1"" X 2.6""  Post Back Lead and Nickel Compliant Turquoise Howlite Antique Metal Dangle Earrings",4.25
"Valentines Heart Print Cactus Earrings 
",JEWELRY;EARRING/FASHION,images/20200117/FE3148-@GD-FU@125X3@472476@350@01.jpg,,"Style No : 472476 Color : Fuchsia, Gold Theme : Cactus, Heart  Size : 1.25"" x 3""  Fish Hook Back Lead and Nickel Compliant Valentines Heart Print Cactus Earrings",3.50
"Valentines Heart Print Cactus Earrings 
",JEWELRY;EARRING/FASHION,images/20200117/FE3147-@GD-RD-BK@125X3@472475@350@01.jpg,,"Style No : 472475 Color : Black, Gold, Red Theme : Cactus, Heart  Size : 1.25"" x 3""  Fish Hook Back Lead and Nickel Compliant Valentines Heart Print Cactus Earrings",3.50
"Tribal Floral Natural Stone Earrings 
",JEWELRY;EARRING/FASHION,images/20200210/FE0962-@SB-B-TQ@125X175@475276@475@015.jpg,,"Style No : 475276 Color : Blue, Silver Burnished, Turquoise Theme : Tribal  Size : 1.25"" X 1.75""  Post Back Lead and Nickel Compliant Tribal Floral Natural Stone Earrings",4.75
Rhinestone Rhombus Stud Evening Earrings ,JEWELRY;EARRING/STUD,images/20200204/SE1195-@RG-PEA@07X08@474906@225@01.jpg,,"Style No : 474906 Color : Peach, Rose Gold   Size : 0.7"" x 0.8""  Post Back Rhinestone Rhombus stud Evening Earrings",2.25
Rhinestone Rhombus Stud Evening Earrings ,JEWELRY;EARRING/STUD,images/20200204/SE1195-@G-EME@07X08@474911@225@01.jpg,,"Style No : 474911 Color : Emerald, Gold  Size : 0.7"" x 0.8""  Post Back Rhinestone Rhombus stud Evening Earrings",2.25
Rhinestone Rhombus Stud Evening Earrings ,JEWELRY;EARRING/STUD,images/20200204/SE1195-@S-MON@07X08@474912@225@01.jpg,,"Style No : 474912 Color : Montana Blue, Silver  Size : 0.7"" x 0.8""  Post Back Rhinestone Rhombus stud Evening Earrings",2.25
Rhinestone Rhombus Stud Evening Earrings ,JEWELRY;EARRING/STUD,images/20200204/SE1195-@G-AME@07X08@474913@225@01.jpg,,"Style No : 474913 Color : Amethyst , Gold  Size : 0.7"" x 0.8""  Post Back Rhinestone Rhombus stud Evening Earrings",2.25
Crystal Round Floral Evening Stud Earrings,JEWELRY;EARRING/EVENING,images/20200203/EVE284-@G-OR@08X08@474816@250@01.jpg,,"Style No : 474816 Color : Gold, Orange  Size : 0.8"" X 0.8"" Post Back Crystal Round Floral Evening Stud Earrings",2.50
Crystal Round Floral Evening Stud Earrings,JEWELRY;EARRING/EVENING,images/20190314/EVE284-G-CL-08X08-431166-250-01.jpg,,"Style No : 431166 Color : Clear, Gold  Size : 0.8"" X 0.8"" Post Back Crystal Round Floral Evening Stud Earrings",2.50
Crystal Round Floral Evening Stud Earrings,JEWELRY;EARRING/EVENING,images/20190314/EVE284-R-CL-08X08-431169-250-01.jpg,,"Style No : 431169 Color : Clear, Rhodium  Size : 0.8"" X 0.8"" Post Back Crystal Round Floral Evening Stud Earrings",2.50
Crystal Round Floral Evening Stud Earrings,JEWELRY;EARRING/EVENING,images/20190314/EVE284-RG-PH-08X08-431170-250-01.jpg,,"Style No : 431170 Color : Peach, Rose Gold   Size : 0.8"" X 0.8"" Post Back Crystal Round Floral Evening Stud Earrings",2.50
Pave Trim Crystal Rhinestone Teardrop Earrings,JEWELRY;EARRING/EVENING,images/20190130/EVE6188-G-CRY-06X15-426171-200-01.jpg,,"Style No : 426171 Color : Clear, Gold  Size : 0.6"" X 1.5"" Post Back Pave Trim Crystal Rhinestone Teardrop Earrings",2.25
Pave Trim Crystal Rhinestone Teardrop Earrings,JEWELRY;EARRING/EVENING,images/20190130/EVE6188-S-BK-06X15-426175-200-01.jpg,,"Style No : 426175 Color : Black, Silver  Size : 0.6"" X 1.5"" Post Back Pave Trim Crystal Rhinestone Teardrop Earrings",2.25
Pave Trim Crystal Rhinestone Teardrop Earrings,JEWELRY;EARRING/EVENING,images/20190130/EVE6188-S-MON-06X15-426178-200-01.jpg,,"Style No : 426178 Color : Montana Blue, Silver  Size : 0.6"" X 1.5"" Post Back Pave Trim Crystal Rhinestone Teardrop Earrings",2.25
Pave Trim Crystal Rhinestone Teardrop Earrings,JEWELRY;EARRING/EVENING,images/20190130/EVE6188-S-RD-06X15-426180-200-01.jpg,,"Style No : 426180 Color : Red, Silver  Size : 0.6"" X 1.5"" Post Back Pave Trim Crystal Rhinestone Teardrop Earrings",2.25
Pave Trim Crystal Rhinestone Teardrop Earrings,JEWELRY;EARRING/EVENING,images/20190130/EVE6188-S-SAP-06X15-426181-200-01.jpg,,"Style No : 426181 Color : Sapphire, Silver  Size : 0.6"" X 1.5"" Post Back Pave Trim Crystal Rhinestone Teardrop Earrings",2.25
Marquise Crystal Rhinestone Dangle Evening Earrings,JEWELRY;EARRING/EVENING,images/20200204/EVE1313-@BK-JET@075X225@474920@350@015.jpg,,"Style No : 474920 Color : Black, Jet Black  Size : 0.75"" x 2.25""  Post Back Marquise Crystal Rhinestone Dangle Evening Earrings",3.50
Marquise Crystal Rhinestone Dangle Evening Earrings,JEWELRY;EARRING/EVENING,images/20200204/EVE1313-@G-AB@075X225@474921@350@015.jpg,,"Style No : 474921 Color : AB, Gold  Size : 0.75"" x 2.25""  Post Back Marquise Crystal Rhinestone Dangle Evening Earrings",3.50
Marquise Crystal Rhinestone Dangle Evening Earrings,JEWELRY;EARRING/EVENING,images/20200204/EVE1313-@G-CRY@075X225@474922@350@015.jpg,,"Style No : 474922 Color : Clear, Gold  Size : 0.75"" x 2.25""  Post Back Marquise Crystal Rhinestone Dangle Evening Earrings",3.50
Marquise Crystal Rhinestone Dangle Evening Earrings,JEWELRY;EARRING/EVENING,images/20200204/EVE1313-@G-LCT@075X225@474923@350@015.jpg,,"Style No : 474923 Color : Gold, Lt Col Topaz  Size : 0.75"" x 2.25""  Post Back Marquise Crystal Rhinestone Dangle Evening Earrings",3.50
Marquise Crystal Rhinestone Dangle Evening Earrings,JEWELRY;EARRING/EVENING,images/20200204/EVE1313-@G-SA@075X225@474924@350@015.jpg,,"Style No : 474924 Color : Gold, Sapphire  Size : 0.75"" x 2.25""  Post Back Marquise Crystal Rhinestone Dangle Evening Earrings",3.50
Marquise Crystal Rhinestone Dangle Evening Earrings,JEWELRY;EARRING/EVENING,images/20200204/EVE1313-@G-SI@075X225@474925@350@015.jpg,,"Style No : 474925 Color : Gold, Siam  Size : 0.75"" x 2.25""  Post Back Marquise Crystal Rhinestone Dangle Evening Earrings",3.50
Marquise Crystal Rhinestone Dangle Evening Earrings,JEWELRY;EARRING/EVENING,images/20200204/EVE1313-@RG-PEA@075X225@474926@350@015.jpg,,"Style No : 474926 Color : Peach, Rose Gold   Size : 0.75"" x 2.25""  Post Back Marquise Crystal Rhinestone Dangle Evening Earrings",3.50
Teardrop Crystal Rhinestone Dangle Evening Earrings ,JEWELRY;EARRING/EVENING,images/20200204/EVE1299-@G-CRY@1X225@474914@350@015.jpg,,"Style No : 474914 Color : Clear, Gold  Size : 1"" x 2.25""  Post Back Teardrop Crystal Rhinestone Dangle Evening Earrings",3.50
Teardrop Crystal Rhinestone Dangle Evening Earrings ,JEWELRY;EARRING/EVENING,images/20200204/EVE1299-@G-EME@1X225@474915@350@015.jpg,,"Style No : 474915 Color : Emerald, Gold  Size : 1"" x 2.25""  Post Back Teardrop Crystal Rhinestone Dangle Evening Earrings",3.50
Teardrop Crystal Rhinestone Dangle Evening Earrings ,JEWELRY;EARRING/EVENING,images/20200204/EVE1299-@G-SA@1X225@474916@350@015.jpg,,"Style No : 474916 Color : Gold, Sapphire  Size : 1"" x 2.25""  Post Back Teardrop Crystal Rhinestone Dangle Evening Earrings",3.50
"Teardrop Crystal Open Circle Dangle Earrings 
",JEWELRY;EARRING/FASHION,images/20200201/MSE13135-@EGD@075X125@474544@300@01.jpg,,"Style No : 474544 Color : Gold  Size : 0.75"" x 1.25"" Omega Closure Lead and Nickel Compliant Teardrop Crystal Open Circle Dangle Earrings",3.00
"Teardrop Crystal Open Circle Dangle Earrings 
",JEWELRY;EARRING/FASHION,images/20200201/MSE13135-@ESV@075X125@474545@300@01.jpg,,"Style No : 474545 Color : Silver  Size : 0.75"" x 1.25"" Omega Closure Lead and Nickel Compliant Teardrop Crystal Open Circle Dangle Earrings",3.00
Leaf Cut Out Hoop Dangle Earrings ,JEWELRY;EARRING/METAL,images/20200201/ME13247-@EGD@1X2@474574@275@01.jpg,,"Style No : 474574 Color : Gold Theme : Flower & Leaf  Size : 1"" x 2""  Post Back Lead and Nickel Compliant Leaf Cut out Hoop Dangle Earrings",2.75
Leaf Cut Out Hoop Dangle Earrings ,JEWELRY;EARRING/METAL,images/20200201/ME13247-@ESV@1X2@474575@275@01.jpg,,"Style No : 474575 Color : Silver Theme : Flower & Leaf  Size : 1"" x 2""  Post Back Lead and Nickel Compliant Leaf Cut out Hoop Dangle Earrings",2.75
"Flower Petal Metal Drop Earrings 
",JEWELRY;EARRING/METAL,images/20200201/ME13120-@ESG@05X225@474536@275@01.jpg,images/20200201/des_img/ME13120-@ESG@05X225@474536@275@01@1.jpg,"Style No : 474536 Color : Gold  Size : 0.5"" x 2.25""  Ear String Lead and Nickel Compliant Flower Petal Metal Drop Earrings",2.75
"Flower Petal Metal Drop Earrings 
",JEWELRY;EARRING/METAL,images/20200201/ME13120-@ESS@05X225@474537@275@01.jpg,images/20200201/des_img/ME13120-@ESS@05X225@474537@275@01@1.jpg,"Style No : 474537 Color : Silver  Size : 0.5"" x 2.25""  Ear String Lead and Nickel Compliant Flower Petal Metal Drop Earrings",2.75
"
Crystal Rhinestone Chandelier Drop Evening Earrings ",JEWELRY;EARRING/EVENING,images/20200201/EVE6394-@G-CRY@075X4@474495@300@015.jpg,,"Style No : 474495 Color : Clear, Gold  Size : 0.75"" x 4""  Post Back Crystal Rhinestone Chandelier Drop Evening Earrings",3.00
"
Crystal Rhinestone Chandelier Drop Evening Earrings ",JEWELRY;EARRING/EVENING,images/20200201/EVE6394-@RG-CRY@075X4@474496@300@015.jpg,,"Style No : 474496 Color : Clear, Rose Gold   Size : 0.75"" x 4""  Post Back Crystal Rhinestone Chandelier Drop Evening Earrings",3.00
Rhinestone Fringe Drop Evening Earrings,JEWELRY;EARRING/EVENING,images/20200204/EVE1306-@G-AB@075X4@474918@375@01.jpg,,"Style No : 474918 Color : AB, Gold  Size : 0.75"" X 4"" Post Back Rhinestone Fringe Drop Evening Earrings",3.75
Rhinestone Fringe Drop Evening Earrings,JEWELRY;EARRING/EVENING,images/20190525/EVE1306-@G-CRY@075X4@442136@375@01.jpg,,"Style No : 442136 Color : Clear, Gold  Size : 0.75"" X 4"" Post Back Rhinestone Fringe Drop Evening Earrings",3.75
Rhinestone Statement Fringe Drop Evening Earrings,JEWELRY;EARRING/EVENING,images/20191108/EVE6408-@S-CRY@06X325@464931@350@015.jpg,,"Style No : 464931 Color : Clear, Silver Theme : Fringe  Size : 0.6"" x 3.25"" Post Back Rhinestone Statement Fringe Drop Evening Earrings",3.50
Rhinestone Statement Fringe Drop Evening Earrings,JEWELRY;EARRING/EVENING,images/20200204/EVE6408-@RG-CRY@06X325@474872@350@015.jpg,,"Style No : 474872 Color : Clear, Rose Gold  Theme : Fringe  Size : 0.6"" X 2.2""  Post Back Rhinestone Statement Fringe Drop Evening Earrings",3.50
Rhinestone Statement Fringe Drop Evening Earrings,JEWELRY;EARRING/EVENING,images/20191108/EVE6408-@S-AB@06X22@464930@350@015.jpg,,"Style No : 464930 Color : AB, Silver Theme : Fringe  Size : 0.6"" X 2.2""  Post Back Rhinestone Statement Fringe Drop Evening Earrings",3.50
Fan Metal Open Circle Hoop Earrings ,JEWELRY;EARRING/METAL,images/20200131/ME4015-@RD@12X12@474121@225@01.jpg,,"Style No : 474121 Color : Rhodium  Size : 1.2"" X 1.2"" Post Back Lead and Nickel Compliant Fan Metal Open Circle Hoop Earrings",2.25
"Double Teardrop Metal Round  Earrings 

",JEWELRY;EARRING/METAL,images/20200124/ME684-@WG@125X25@473251@375@015.jpg,,"Style No : 473251 Color : Worn Gold  Size : 1.25"" X 2.5"" Post Back Lead and Nickel Compliant Double Teardrop Metal Round  Earrings",3.75
"Double Teardrop Metal Round  Earrings 

",JEWELRY;EARRING/METAL,images/20200124/ME684-@WS@125X25@473252@375@015.jpg,,"Style No : 473252 Color : Worn Silver  Size : 1.25"" X 2.5"" Post Back Lead and Nickel Compliant Double Teardrop Metal Round  Earrings",3.75
Teardrop Crystal Rhinestone Drop Evening Earrings ,JEWELRY;EARRING/EVENING,images/20200201/EVE6444-@G-CRY@075X2@474510@225@01.jpg,,"Style No : 474510 Color : Clear, Gold  Size : 0.75"" x 2""  Post Back Teardrop Crystal Rhinestone Drop Evening Earrings",2.25
Teardrop Crystal Rhinestone Drop Evening Earrings ,JEWELRY;EARRING/EVENING,images/20200201/EVE6444-@RG-AB@075X2@474511@225@01.jpg,,"Style No : 474511 Color : AB, Rose Gold   Size : 0.75"" x 2""  Post Back Teardrop Crystal Rhinestone Drop Evening Earrings",2.25
Teardrop Crystal Rhinestone Drop Evening Earrings ,JEWELRY;EARRING/EVENING,images/20200201/EVE6444-@RG-CRY@075X2@474512@225@01.jpg,,"Style No : 474512 Color : Clear, Rose Gold   Size : 0.75"" x 2""  Post Back Teardrop Crystal Rhinestone Drop Evening Earrings",2.25
