Product Name,Category,Product Image File - 1,Product Image File - 2,Product Description,Cost Price
"12pairs - 3""l Stainless Steel Metal Hoop Pin Catch Earrings",DZ PACKED;EARRINGS/,images/20200710/PKE3332-@GS@3L@482542@675@05.jpg,images/20200710/des_img/PKE3332-@GS@3L@482542@675@05@1.jpg,"Style No : 482542 Color : Gold, Rhodium  Size : 3"" L (80mm) Pin Catch 12Pairs - 3""L Stainless Steel Metal Hoop Pin Catch Earrings",6.75
Crystal Rhinestone Petal Brooch / Pendant,JEWELRY;BROOCH/FASHION,images/20150926/BR06410-S-CL-25X35-Dual-283694-375-025.jpg,images/20150926/des_img/BR06410-S-CL-25X35-Dual-283694-375-025-1.jpg,"Style No : 283694 Color : Clear, Silver Theme : Flower & Leaf  Size : 2.5"" X 3.5"" Dual : Brooch / Pendant Crystal Rhinestone Petal Brooch / Pendant",3.75
Embossed Sea Family Pattern Antique Metal Magnetic Pendant Set,JEWELRY;PENDANT SET/,images/20190620/P1676-@AS-MT@MAG-15X275-15L@444783@475@02.jpg,images/20190620/des_img/P1676-@AS-MT@MAG-15X275-15L@444783@475@02@1.jpg,"Style No : 444783 Color : Antique Silver, Multi Theme : Sea Life, Shell, Starfish, Turtle  Pendant Size : 1.5"" X 2.75""  Earring Size : 1.5"" L Magnetic Closure Lead and Nickel Compliant Embossed Sea family Pattern Antique Metal Magnetic Pendant Set",4.75
Embossed Sea World Pattern Antique Metal Magnetic Pendant Set,JEWELRY;PENDANT SET/,images/20190605/P1674-@AS-MT@MAG-175X225-13L@443641@475@02.jpg,images/20190605/des_img/P1674-@AS-MT@MAG-175X225-13L@443641@475@02@1.jpg,"Style No : 443641 Color : Antique Silver, Multi Theme : Sea Life, Shell, Turtle  Pendant Size : 1.75"" X 2.25""  Earring Size : 1.3"" L Magnetic Closure Lead and Nickel Compliant Embossed Sea World Pattern Antique Metal Magnetic Pendant Set",4.75
Abalone Bubble Metal Magnetic Pendant Set,JEWELRY;PENDANT SET/,images/20190529/P1673-@AS-AV@MAG-125X17-12L@442739@450@01.jpg,images/20190529/des_img/P1673-@AS-AV@MAG-125X17-12L@442739@450@01@1.jpg,"Style No : 442739 Color : Abalone, Antique Silver  Pendant Size : 1.25"" X 1.7""  Earring Size : 1.2"" L Magnetic Closure Lead and Nickel Compliant Abalone Bubble Metal Magnetic Pendant Set",4.50
Abalone Bubble Metal Magnetic Pendant Set,JEWELRY;PENDANT SET/,images/20190529/P1672-@AS-AV@MAG-16X16-12L@442738@450@01.jpg,images/20190529/des_img/P1672-@AS-AV@MAG-16X16-12L@442738@450@01@1.jpg,"Style No : 442738 Color : Abalone, Antique Silver  Pendant Size : 1.6"" X 1.6""  Earring Size : 1.2"" L Magnetic Closure Lead and Nickel Compliant Abalone Bubble Metal Magnetic Pendant Set",4.50
Sea Glass Horse Metal Magnetic Pendant Set,JEWELRY;PENDANT SET/,images/20190529/P1670-@AS-TQ@MAG-225X25-125L@442737@450@01.jpg,images/20190529/des_img/P1670-@AS-TQ@MAG-225X25-125L@442737@450@01@1.jpg,"Style No : 442737 Color : Antique Silver, Turquoise Theme : Animal  Pendant Size : 2.25"" X 2.5""  Earring Size : 1.25"" L Magnetic Closure Lead and Nickel Compliant Sea Glass Horse Metal Magnetic Pendant Set",4.50
Sea Glass Horse Metal Magnetic Pendant Set,JEWELRY;PENDANT SET/,images/20190529/P1670-@AS-M@MAG-225X25-125L@442736@450@01.jpg,images/20190529/des_img/P1670-@AS-M@MAG-225X25-125L@442736@450@01@1.jpg,"Style No : 442736 Color : Antique Silver, Mint Theme : Animal  Pendant Size : 2.25"" X 2.5""  Earring Size : 1.25"" L Magnetic Closure Lead and Nickel Compliant Sea Glass Horse Metal Magnetic Pendant Set",4.50
Enamel Starfish Pendant Set,JEWELRY;PENDANT SET/,images/20190209/P1648-S-18X24-125L-427767--475-01.jpg,,"Style No : 427767 Color : Red, Silver Theme : Sea Life, Starfish  Pendant Size : 1.8"" X 2.4""  Earring Size : 1.25"" L Lead and Nickel Compliant Enamel Starfish Pendant Set",4.75
Enamel Metal Embossed Anchor Pendant Pendant Set,JEWELRY;PENDANT SET/,images/20190610/P1658-@S-BLU@15X22-12L@443950@475@01.jpg,,"Style No : 443950 Color : Blue, Silver Theme : Anchor, Sea Life  Pendant Size : 1.5"" X 2.2""  Earring Size : 1.2"" L Lead and Nickel Compliant Enamel Metal Embossed Anchor Pendant Pendant Set",4.75
Antique Pattern Teardrop Metal Magnetic Pendant Set,JEWELRY;PENDANT SET/,images/20190614/P1665-@AS@MAG-15X275-125L@444229@350@02.jpg,images/20190614/des_img/P1665-@AS@MAG-15X275-125L@444229@350@02@1.jpg,"Style No : 444229 Color : Antique Silver  Pendant Size : 1.5"" X 2.75""  Earring Size : 1.25"" L Magnetic Closure Lead and Nickel Compliant Antique Pattern Teardrop Metal Magnetic Pendant Set",3.50
Embossed Dot Stripe Oval Metal Magnetic Pendant Set,JEWELRY;PENDANT SET/,images/20190614/P1664-@AS@MAG-175X275-125L@444227@350@02.jpg,images/20190614/des_img/P1664-@AS@MAG-175X275-125L@444227@350@02@1.jpg,"Style No : 444227 Color : Antique Silver  Pendant Size : 1.75"" X 2.75""  Earring Size : 1.25"" L Magnetic Closure Lead And Nickle Compliant Embossed Dot Stripe Oval Metal Magnetic Pendant Set",3.50
Antique Tree Pattern Hammered Metal Magnetic Pendant Set,JEWELRY;PENDANT SET/,images/20190614/P1663-@TT-MAG-2X27-12L@444226@350@02.jpg,images/20190614/des_img/P1663-@TT-MAG-2X27-12L@444226@350@02@1.jpg,"Style No : 444226 Color : Antique Gold, Antique Silver Theme : Tree of Life  Pendant Size : 2"" X 2.7""  Earring Size : 1.2"" L Magnetic Closure Lead and Nickel Compliant Antique Tree Pattern Hammered Metal Magnetic Pendant Set",3.50
Antique Tree Pattern Hammered Metal Magnetic Pendant Set,JEWELRY;PENDANT SET/,images/20190614/P1663-@AS@MAG-2X27-12L@444225@350@02.jpg,images/20190614/des_img/P1663-@AS@MAG-2X27-12L@444225@350@02@1.jpg,"Style No : 444225 Color : Antique Silver Theme : Tree of Life  Pendant Size : 2"" X 2.7""  Earring Size : 1.2"" L Magnetic Closure Lead And Nickle Compliant Antique Tree Pattern Hammered Metal Magnetic Pendant Set",3.50
Antique Pattern Hammered Teardrop Metal Magnetic Pendant Set,JEWELRY;PENDANT SET/,images/20190614/P1662-@TT@MAG-15X275-125L@444224@350@02.jpg,images/20190614/des_img/P1662-@TT@MAG-15X275-125L@444224@350@02@1.jpg,"Style No : 444224 Color : Antique Silver, Gold  Pendant Size : 1.5"" X 2.75""  Earring Size : 1.25"" L Magnetic Closure Lead and Nickel Compliant Antique Pattern Hammered Teardrop Metal Magnetic Pendant Set",3.50
Antique Pattern Hammered Teardrop Metal Magnetic Pendant Set,JEWELRY;PENDANT SET/,images/20190614/P1662-@AS@MAG-15X275-125L@444223@350@02.jpg,images/20190614/des_img/P1662-@AS@MAG-15X275-125L@444223@350@02@1.jpg,"Style No : 444223 Color : Antique Silver  Pendant Size : 1.5"" X 2.75""  Earring Size : 1.25"" L Magnetic Closure Lead and Nickel Compliant Antique Pattern Hammered Teardrop Metal Magnetic Pendant Set",3.50
Embossed Twist Hammered Oval Metal Magnetic Pendant Set,JEWELRY;PENDANT SET/,images/20190614/P1661-@TT@MAG-17X28-125L@444222@350@02.jpg,images/20190614/des_img/P1661-@TT@MAG-17X28-125L@444222@350@02@1.jpg,"Style No : 444222 Color : Antique Gold, Antique Silver  Pendant Size : 1.7"" X 2.8""  Earring Size : 1.25"" L Magnetic Closure Lead and Nickel Compliant Embossed Twist Hammered Oval Metal Magnetic Pendant Set",3.50
Embossed Twist Hammered Oval Metal Magnetic Pendant Set,JEWELRY;PENDANT SET/,images/20190614/P1661-@AS@MAG-17X28-125L@444221@350@02.jpg,images/20190614/des_img/P1661-@AS@MAG-17X28-125L@444221@350@02@1.jpg,"Style No : 444221 Color : Antique Silver  Pendant Size : 1.7"" X 2.8""  Earring Size : 1.25"" L Magnetic Closure Lead And Nickle Compliant Embossed Twist Hammered Oval Metal Magnetic Pendant Set",3.50
Hammered Teardrop Dot Metal Pendant Set,JEWELRY;PENDANT SET/,images/20190614/P1650-@AS@15X25-14L@444218@375@02.jpg,,"Style No : 444218 Color : Antique Silver  Pendant Size : 1.5"" X 2.5""  Earring Size : 1.4"" L Lead And Nickle Compliant Hammered Teardrop Dot Metal Pendant Set",3.75
Circle Dot Hammered Metal Pendant Set,JEWELRY;PENDANT SET/,images/20190613/P1649-@TT@175X225-13L@444191@375@02.jpg,,"Style No : 444191 Color : Antique Silver, Gold  Pendant Size : 1.75"" X 2.25""  Earring Size : 1.3"" L Lead and Nickel Compliant Circle Dot Hammered Metal Pendant Set",3.75
Circle Dot Hammered Metal Pendant Set,JEWELRY;PENDANT SET/,images/20190613/P1649-@AS@175X225-13L@444190@375@02.jpg,,"Style No : 444190 Color : Antique Silver  Pendant Size : 1.75"" X 2.25""  Earring Size : 1.3"" L Lead and Nickel Compliant Circle Dot Hammered Metal Pendant Set",3.75
Embossed Turkey Metal Brooch / Pendant,JEWELRY;BROOCH/FASHION,images/20190618/P7725-0002-@SV@DUAL-15X2@444430@475@01.jpg,images/20190618/des_img/P7725-0002-@SV@DUAL-15X2@444430@475@01@1.jpg,"Style No : 444430 Color : Silver Theme : Animal, Thanksgiving  SIZE : 1.5"" X 2""  DUAL : Brooch / Pendant Lead and Nickel Compliant Embossed Turkey Metal Brooch / Pendant",4.75
Embossed Turkey Metal Brooch / Pendant,JEWELRY;BROOCH/FASHION,images/20190618/P7725-00-@MU@DUAL-15X2@444432@475@01.jpg,images/20190618/des_img/P7725-00-@MU@DUAL-15X2@444432@475@01@1.jpg,"Style No : 444432 Color : Multi Theme : Animal, Thanksgiving  SIZE : 1.5"" X 2""  DUAL : Brooch / Pendant Lead and Nickel Compliant Embossed Turkey Metal Brooch / Pendant",4.75
Embossed Animal Foot Metal Brooch / Pendant,JEWELRY;BROOCH/FASHION,images/20190618/P4428-0003-@DUAL-15X14@444429@450@01.jpg,images/20190618/des_img/P4428-0003-@DUAL-15X14@444429@450@01@1.jpg,"Style No : 444429 Color : Gold, Silver Theme : Animal  SIZE : 1.5"" X 1.4""  DUAL : Brooch / Pendant Lead and Nickel Compliant Embossed Animal Foot Metal Brooch / Pendant",4.50
Embossed Pumpkin Metal Brooch / Pendant,JEWELRY;BROOCH/FASHION,images/20190618/P4769-0002-@SV@DUAL-16X15@444433@475@01.jpg,images/20190618/des_img/P4769-0002-@SV@DUAL-16X15@444433@475@01@1.jpg,"Style No : 444433 Color : Silver Theme : Thanksgiving  SIZE : 1.6"" X 1.5""  DUAL : Brooch / Pendant Lead and Nickel Compliant Embossed pumpkin Metal Brooch / Pendant",4.75
Cut Out Shell Metal Pendant,JEWELRY;PENDANT SET/,images/20190604/P0710-00-@BK@22X24@443535@475@01.jpg,images/20190604/des_img/P0710-00-@BK@22X24@443535@475@01@1.jpg,"Style No : 443535 Color : AB, Abalone, Black Theme : Sea Life, Shell  Size : 2.2"" X 2.4""  Lead and Nickel Compliant Cut out Shell Metal Pendant",4.75
Bulldog Metal Brooch / Pendant,JEWELRY;BROOCH/FASHION,images/20190604/P7051-0003-@SV-GD@DUAL-125X175@443553@475@01.jpg,images/20190604/des_img/P7051-0003-@SV-GD@DUAL-125X175@443553@475@01@1.jpg,"Style No : 443553 Color : Gold, Silver Theme : Animal  Size : 1.25"" X 1.75""  Dual : Brooch / Pendant Lead and Nickel Compliant Bulldog Metal brooch / pendant",4.75
Twist Metal Trim Pearl Pendant,JEWELRY;PENDANT SET/,images/20190604/P6009-0003-@GD-CR@125X16@443557@475@01.jpg,images/20190604/des_img/P6009-0003-@GD-CR@125X16@443557@475@01@1.jpg,"Style No : 443557 Color : Cream, Gold Theme : Pearl  Size : 1.25"" X 1.6""  Lead and Nickel Compliant Twist Metal Trim Pearl Pendant",4.75
Wire Turbo Cornutus Metal Pendant,JEWELRY;PENDANT SET/,images/20190604/P3224-0003-@SV-GD@12X28@443541@525@01.jpg,,"Style No : 443541 Color : Gold, Silver Theme : Sea Life, Shell  Size : 1.2"" X 2.8""  Lead and Nickel Compliant Wire Turbo Cornutus Metal Pendant",5.25
Detailed Wire Fish Metal Pendant,JEWELRY;PENDANT SET/,images/20190604/P3226-0003-@SV-GD@22X23@443542@525@01.jpg,,"Style No : 443542 Color : Gold, Silver Theme : Sea Life  Size : 2.2"" X 2.3""  Lead and Nickel Compliant Detailed Wire Fish Metal Pendant",5.25
Turbo Cornutus Metal Pendant,JEWELRY;PENDANT SET/,images/20190604/P3959-0003-@SV-GD@1X25@443546@475@01.jpg,images/20190604/des_img/P3959-0003-@SV-GD@1X25@443546@475@01@1.jpg,"Style No : 443546 Color : Gold, Silver Theme : Sea Life, Shell  Size : 1"" X 2.5""  Lead and Nickel Compliant Turbo Cornutus Metal Pendant",4.75
Metal Crab Magnetic Pendant Set,JEWELRY;PENDANT SET/,images/20190516/P1651@S@225X225-1L@440912@425@01.jpg,,"Style No : 440912 Color : Silver Theme : Sea Life  Pendant Size : 2.25"" X 2.25"" Earring Size : 1"" L Lead and Nickel Compliant Metal Crab Magnetic Pendant Set",3.75
Enamel Metal Crab Magnetic Pendant Set,JEWELRY;PENDANT SET/,images/20190516/P1651@AS-BLU@225X225-1L@440910@425@01.jpg,,"Style No : 440910 Color : Antique Silver, Blue Theme : Sea Life  Pendant Size : 2.25"" X 2.25"" Earring Size : 1"" L Lead and Nickel Compliant Enamel Metal Crab Magnetic Pendant Set",4.25
Glass Round Crystal Marquise Flower Brooch / Pendant,JEWELRY;BROOCH/FASHION,images/20190511/BR8987-RG-PH-DUAL-225X425-440307-600-02.jpg,images/20190511/des_img/BR8987-RG-PH-DUAL-225X425-440307-600-02-1.jpg,"Style No : 440307 Color : Peach, Rose Gold  Theme : Flower & Leaf  Size : 2.25"" W, 4.25"" L Dual : Brooch / Pendant Lead and Nickel Compliant Glass Round crystal marquise Flower brooch / pendant",6.00
Glass Round Crystal Marquise Flower Brooch / Pendant,JEWELRY;BROOCH/FASHION,images/20190511/BR8987-G-CL-DUAL-225X425-440305-600-02.jpg,images/20190511/des_img/BR8987-G-CL-DUAL-225X425-440305-600-02-1.jpg,"Style No : 440305 Color : Clear, Gold Theme : Flower & Leaf  Size : 2.25"" W, 4.25"" L Dual : Brooch / Pendant Lead and Nickel Compliant Glass Round crystal marquise Flower brooch / pendant",6.00
Glass Round Crystal Marquise Flower Brooch / Pendant,JEWELRY;BROOCH/FASHION,images/20190511/BR8987-AG-BR-DUAL-225X425-440303-600-02.jpg,images/20190511/des_img/BR8987-AG-BR-DUAL-225X425-440303-600-02-1.jpg,"Style No : 440303 Color : Antique Gold, Brown Theme : Flower & Leaf  Size : 2.25"" W, 4.25"" L Dual : Brooch / Pendant Lead and Nickel Compliant Glass Round crystal marquise Flower brooch / pendant",6.00
Abalone Detail Metal Running Horse Magnetic Pendant Set,JEWELRY;PENDANT SET/,images/20190508/P0019-AS-AV-MAG-24X22-125L-439582-450-02.jpg,images/20190508/des_img/P0019-AS-AV-MAG-24X22-125L-439582-450-02-1.jpg,"Style No : 439582 Color : Abalone, Antique Silver Theme : Animal  Pendant Size : 2.4"" X 2.2"" Earring Size : 1.25"" L Magnetic Closure Lead and Nickel Compliant Abalone Detail Metal Running Horse Magnetic Pendant Set",4.50
Heart Sea Glass Detail Metal Turtle Magnetic Pendant Set,JEWELRY;PENDANT SET/,images/20190508/P0018-S-TQ-MAG-18X2-12L-439581-450-02.jpg,images/20190508/des_img/P0018-S-TQ-MAG-18X2-12L-439581-450-02-1.jpg,"Style No : 439581 Color : Silver, Turquoise Theme : Animal, Heart, Sea Life, Turtle  Pendant Size : 1.8"" X 2"" Earring Size : 1.2"" L Magnetic Closure Lead and Nickel Compliant Heart Sea Glass Detail Metal Turtle Magnetic Pendant Set",4.50
Heart Sea Glass Detail Metal Turtle Magnetic Pendant Set,JEWELRY;PENDANT SET/,images/20190508/P0018-S-M-MAG-18X2-12L-439580-450-02.jpg,images/20190508/des_img/P0018-S-M-MAG-18X2-12L-439580-450-02-1.jpg,"Style No : 439580 Color : Blue, Silver Theme : Animal, Heart, Sea Life, Turtle  Pendant Size : 1.8"" X 2"" Earring Size : 1.2"" L Magnetic Closure Lead and Nickel Compliant Heart Sea Glass Detail Metal Turtle Magnetic Pendant Set",4.50
Heart Abalone Detail Metal Turtle Magnetic Pendant Set,JEWELRY;PENDANT SET/,images/20190508/P0018-S-AV-MAG-18X2-12L-439579-450-02.jpg,images/20190508/des_img/P0018-S-AV-MAG-18X2-12L-439579-450-02-1.jpg,"Style No : 439579 Color : Abalone, Silver Theme : Animal, Heart, Sea Life, Turtle  Pendant Size : 1.8"" X 2"" Earring Size : 1.2"" L Magnetic Closure Lead and Nickel Compliant Heart Abalone Detail Metal Turtle Magnetic Pendant Set",4.50
Sea Glass Detail Metal Crab Magnetic Pendant Set,JEWELRY;PENDANT SET/,images/20190508/P0017-AS-TQ-MAG-2X18-12L-439578-450-02.jpg,images/20190508/des_img/P0017-AS-TQ-MAG-2X18-12L-439578-450-02-1.jpg,"Style No : 439578 Color : Antique Silver, Turquoise Theme : Sea Life  Pendant Size : 2"" X 1.8"" Earring Size : 1.2"" L Magnetic Closure Lead and Nickel Compliant Sea Glass Detail Metal Crab Magnetic Pendant Set",4.50
Abalone Detail Metal Crab Magnetic Pendant Set,JEWELRY;PENDANT SET/,images/20190508/P0017-AS-AV-MAG-2X18-12L-439576-450-02.jpg,images/20190508/des_img/P0017-AS-AV-MAG-2X18-12L-439576-450-02-1.jpg,"Style No : 439576 Color : Abalone, Antique Silver Theme : Sea Life  Pendant Size : 2"" X 1.8"" Earring Size : 1.2"" L Magnetic Closure Lead and Nickel Compliant Abalone Detail Metal Crab Magnetic Pendant Set",4.50
Sea Glass Detail Metal Crab Magnetic Pendant Set,JEWELRY;PENDANT SET/,images/20190508/P0017-AS-M-MAG-2X18-12L-439577-450-02.jpg,images/20190508/des_img/P0017-AS-M-MAG-2X18-12L-439577-450-02-1.jpg,"Style No : 439577 Color : Antique Silver, Blue Theme : Sea Life  Pendant Size : 2"" X 1.8"" Earring Size : 1.2"" L Magnetic Closure Lead and Nickel Compliant Sea Glass Detail Metal Crab Magnetic Pendant Set",4.50
Glass Crystal Marquise Cluster Brooch / Pendant,JEWELRY;BROOCH/FASHION,images/20160312/BR06233-R-CL-2X25-DUAL-209301-300-02.jpg,images/20160312/des_img/BR06233-R-CL-2X25-DUAL-209301-300-02-1.jpg,"Style No : 209301 Color : Rhodium, Clear  Size : 2"" W, 2.5"" L Dual : Brooch / Pendant Glass crystal marquise cluster brooch / pendant",3.00
Glass Crystal Marquise Cluster Brooch / Pendant,JEWELRY;BROOCH/FASHION,images/20160312/BR06233-R-AB-2X25-DUAL-235356-300-02.jpg,images/20160312/des_img/BR06233-R-AB-2X25-DUAL-235356-300-02-1.jpg,"Style No : 235356 Color : Rhodium, AB  Size : 2"" W, 2.5"" L Dual : Brooch / Pendant Glass crystal marquise cluster brooch / pendant",3.00
Glass Crystal Marquise Cluster Brooch / Pendant,JEWELRY;BROOCH/FASHION,images/20160312/BR06233-R-BL-2X25-DUAL-235357-300-02.jpg,images/20160312/des_img/BR06233-R-BL-2X25-DUAL-235357-300-02-1.jpg,"Style No : 235357 Color : Rhodium, Blue  Size : 2"" W, 2.5"" L Dual : Brooch / Pendant Glass crystal marquise cluster brooch / pendant",3.00
Glass Crystal Marquise Cluster Brooch / Pendant,JEWELRY;BROOCH/FASHION,images/20160312/BR06233-G-AB-2X25-DUAL-298469-300-02.jpg,images/20160312/des_img/BR06233-G-AB-2X25-DUAL-298469-300-02-1.jpg,"Style No : 298469 Color : Gold, AB  Size : 2"" W, 2.5"" L Dual : Brooch / Pendant Glass crystal marquise cluster brooch / pendant",3.00
Glass Crystal Marquise Cluster Brooch / Pendant,JEWELRY;BROOCH/FASHION,images/20170422/BR06233-H-BK-2X25-DUAL-341872-300-02.jpg,images/20170422/des_img/BR06233-H-BK-2X25-DUAL-341872-300-02-1.jpg,"Style No : 341872 Color : Black, Hematite  Size : 2"" W, 2.5"" L Dual : Brooch / Pendant Glass crystal marquise cluster brooch / pendant",3.00
Glass Crystal Marquise Cluster Brooch / Pendant,JEWELRY;BROOCH/FASHION,images/20180816/BR06233-PI-GR-DUAL-2X25-403372-300-02.jpg,images/20180816/des_img/BR06233-PI-GR-DUAL-2X25-403372-300-02-1.jpg,"Style No : 403372 Color : Green, Pink, Pink&Green  Size : 2"" X 2.5"" Dual : Pendant / Brooch Glass crystal marquise cluster brooch / pendant",3.00
Glass Crystal Marquise Cluster Brooch / Pendant,JEWELRY;BROOCH/FASHION,images/20180816/BR06233-EM-DUAL-2X25-403373-300-02.jpg,images/20180816/des_img/BR06233-EM-DUAL-2X25-403373-300-02-1.jpg,"Style No : 403373 Color : Emerald  Size : 2"" X 2.5"" Dual : Pendant / Brooch Glass crystal marquise cluster brooch / pendant",3.00
Glass Crystal Marquise Cluster Brooch / Pendant,JEWELRY;BROOCH/FASHION,images/20180816/BR06233-RG-PC-DUAL-2X25-403374-300-02.jpg,images/20180816/des_img/BR06233-RG-PC-DUAL-2X25-403374-300-02-1.jpg,"Style No : 403374 Color : Peach, Rose Gold   Size : 2"" X 2.5"" Dual : Pendant / Brooch Glass crystal marquise cluster brooch / pendant",3.00
Abstract Metal Magnetic Pendant,JEWELRY;PENDANT SET/,images/20190405/P0087-SV-MAG-15X25-1L-434586-375-02.jpg,images/20190405/des_img/P0087-SV-MAG-15X25-1L-434586-375-02-1.jpg,"Style No : 434586 Color : Silver  Pendant Size : 1.5"" X 2.5""  Earring Size : 1"" L Magnetic Closure Abstract Metal Magnetic Pendant",3.75
Glass Crystal Flower Brooch / Pendant,JEWELRY;BROOCH/FASHION,images/20110923/BR1041-GB-PU-35X4-Dual-145431-675-03.jpg,images/20110923/des_img/BR1041-GB-PU-35X4-Dual-145431-675-03-1.jpg,"Style No : 145431 Color : Gold Burnished, Purple  Theme : Flower & Leaf  Size : 3.5"" W, 4"" L  Dual : Brooch / Pendant Glass Crystal Flower Brooch / Pendant",6.75
Glass Crystal Flower Brooch / Pendant,JEWELRY;BROOCH/FASHION,images/20111031/BR1041-GB-GR-35X4-Dual-148666-675-03.jpg,images/20111031/des_img/BR1041-GB-GR-35X4-Dual-148666-675-03-1.jpg,"Style No : 148666 Color : Gold Burnished, Green Theme : Flower & Leaf  Size : 3.5"" W, 4"" L  Dual : Brooch / Pendant Glass Crystal Flower Brooch / Pendant",6.75
Glass Crystal Flower Brooch / Pendant,JEWELRY;BROOCH/FASHION,images/20130830/BR1041-GD-CL-AB-35X4-Dual-210029-675-03.jpg,images/20130830/des_img/BR1041-GD-CL-AB-35X4-Dual-210029-675-03-1.jpg,"Style No : 210029 Color : AB, Clear, Gold Theme : Flower & Leaf  Size : 3.5"" W, 4"" L  Dual : Brooch / Pendant Glass Crystal Flower Brooch / Pendant",6.75
Glass Crystal Flower Brooch / Pendant,JEWELRY;BROOCH/FASHION,images/20131121/BR1041-GB-SP-35X4-Dual-216774-675-03.jpg,images/20131121/des_img/BR1041-GB-SP-35X4-Dual-216774-675-03-1.jpg,"Style No : 216774 Color : Gold Burnished, Sapphire Theme : Flower & Leaf  Size : 3.5"" W, 4"" L  Dual : Brooch / Pendant Glass Crystal Flower Brooch / Pendant",6.75
Glass Crystal Flower Brooch / Pendant,JEWELRY;BROOCH/FASHION,images/20151127/BR1041-GB-RE-35X4-Dual-289570-675-03.jpg,images/20151127/des_img/BR1041-GB-RE-35X4-Dual-289570-675-03-1.jpg,"Style No : 289570 Color : Gold Burnished, Red Theme : Flower & Leaf  Size : 3.5"" W, 4"" L Dual : Brooch / Pendant Glass Crystal Flower Brooch / Pendant",6.75
Glass Crystal Flower Brooch / Pendant,JEWELRY;BROOCH/FASHION,images/20180808/BR1041-MONT-Dual-35X4-401950-675-03.jpg,images/20180808/des_img/BR1041-MONT-Dual-35X4-401950-675-03-1.jpg,"Style No : 401950 Color : Montana Blue Theme : Flower & Leaf  Size : 3.5"" X 4"" Dual : Brooch / Pendant Glass Crystal Flower Brooch / Pendant",6.75
Pave Glass Crystal Poodle Pin Brooch / Pendant,JEWELRY;BROOCH/FASHION,images/20171127/BR06643-BL-DUAL-15X2-369343-300-01.jpg,images/20171127/des_img/BR06643-BL-DUAL-15X2-369343-300-01-1.jpg,"Style No : 369343 Color : Silver, Blue Theme : Animal  Size : 1.5"" X 2"" Dual Pave Glass Crystal Poodle Pin Brooch / Pendant",3.00
Pave Glass Crystal Poodle Pin Brooch / Pendant,JEWELRY;BROOCH/FASHION,images/20171127/BR06643-AB-DUAL-15X2-369344-300-01.jpg,images/20171127/des_img/BR06643-AB-DUAL-15X2-369344-300-01-1.jpg,"Style No : 369344 Color : Silver, AB Theme : Animal  Size : 1.5"" X 2"" Dual Pave Glass Crystal Poodle Pin Brooch / Pendant",3.00
